,zipcode,city,latitude,longitude,dist
4571,18299,Laage Laage,53.9243,12.3478,3060.29829533
4572,27446,Selsingen,53.3731013228853,9.21461006347658,2933.5969834449043
4573,7768,Kleineutersdorf,50.7833,11.5833,2713.1163977799997
4574,85521,Ottobrunn,48.0667,11.6833,2446.9071477799994
4575,63538,Großkrotzenburg,50.0833,8.98333,2589.0371567789
4576,32689,Kalletal,52.1071,8.9485,2795.2255226600005
4577,38165,Lehre,52.32713,10.66893,2851.9546013817994
4578,21493,Havekost bei Schwarzenbek,53.53996,10.47288,2976.208532296
4579,17406,Stolpe auf Usedom Gummlin,53.87562,14.01958,3099.1310537607997
4580,74838,Limbach (Baden),49.4619,9.211110000000001,2531.3240990421
4581,86668,Karlshuld,48.6833,11.3,2497.75369889
4582,18439,Stralsund Andershof,54.276483999999996,13.110459,3117.8208505929365
4583,27386,Kirchwalsede,53.020669999999996,9.394659999999929,2899.4510837644984
4584,56412,Ruppach-Goldhausen,50.4667,7.88333,2609.0347007789
4585,56338,Braubach,50.2833,7.66667,2587.1880877788994
4586,18574,Poseritz Üselitz,54.26529,13.2862299999999,3121.2456063969976
4587,79286,Glottertal,48.05,7.933330000000001,2371.7402248889
4588,97292,Uettingen,49.7947,9.73056,2574.1959460035996
4589,85254,"Sulzemoos Einsbach, Kreis Dachau",48.2833,11.2667,2458.2155877799996
4590,24211,Kühren bei Preetz,54.20187118074511,10.2604960411788,3043.120618505133
4591,25554,Neuendorf-Sachsenbande,53.961505,9.326956,2998.8361300909614
4592,76857,Albersweiler,49.2192,8.03,2487.0105486400003
4593,25856,Hattstedt,54.5312215281043,9.021761195307409,3055.0462964123403
4594,17498,Dargelin Neu Negentin,54.00894,13.332410000000001,3094.7187563317
4595,27386,"Brockel, Kreis Rotenburg an der Wümme",53.096030000000006,9.522040000000061,2909.857647522502
4596,7389,Keila,50.65,11.6667,2701.5343888899997
4597,89443,Schwenningen (Kreis Dillingen an der Donau),48.65,10.65,2480.245
4598,85235,Odelzhausen,48.3167,11.2,2459.94349889
4599,79423,Heitersheim,47.8833,7.66667,2351.5882477788996
4600,39365,Ovelgünne,52.14537,11.27327,2846.2262289297996
4601,97950,Großrinderfeld,49.65,9.75,2560.185
4602,55270,"Bubenheim, Rheinhessen",49.9217,8.07972,2557.4580061684
4603,76131,Karlsruhe (Baden) Nordstadt,49.0047,8.38583,2471.7827668789
4604,76133,Karlsruhe (Baden) Nordstadt,49.0047,8.38583,2471.7827668789
4605,76149,Karlsruhe (Baden) Nordstadt,49.0047,8.38583,2471.7827668789
4606,76185,Karlsruhe (Baden) Nordstadt,49.0047,8.38583,2471.7827668789
4607,39175,Biederitz,52.158438983192994,11.7205279312134,2857.8735321498198
4608,79415,Bad Bellingen (Baden),47.7333,7.566669999999999,2335.7224237789
4609,39517,Cobbel,52.394117180538,11.8612091851807,2885.831798462562
4610,18233,Neubukow Buschmühlen,54.03654,11.638639999999999,3055.4055962212
4611,98634,Wasungen,50.6667,10.3667,2674.58295778
4612,56479,"Willingen, Westerwald",50.6667,8.1,2632.72448889
4613,55767,Leisel,49.7167,7.2,2523.5902588900003
4614,23866,Nahe,53.791180000000004,10.13748,2996.2595465428008
4615,17217,"Krukow, Mecklenburg",53.51981,13.12832,3036.7228484585
4616,83364,Teisendorf Graben bei Neukirchen am Teisenberg,47.843977,12.734224000000001,2451.206596058705
4617,7616,Poxdorf bei Eisenberg,50.9667,11.75,2735.6670088900005
4618,59302,"Oelde, Westfalen",51.82987,8.14508999999998,2752.6779153249995
4619,17398,Rathebur,53.741080000000004,13.78336,3078.0846924560005
4620,17391,Neetzow Kagenow,53.900690000000004,13.4150999999999,3085.2492904860974
4621,89168,Niederstotzingen,48.55,10.2333,2461.8229288899993
4622,83562,Rechtmehring,48.124457,12.160359,2463.83769255373
4623,25563,Wulfsmoor,53.911999,9.723974,3001.059306528677
4624,91460,Baudenbach,49.6167,10.5333,2572.76732778
4625,55411,Bingen am Rhein,49.9667,7.9,2559.08110889
4626,54316,Lampaden,49.65,6.7,2510.0125
4627,85114,"Buxheim, Oberbayern",48.8,11.3,2509.1299999999997
4628,56330,Kobern-Gondorf,50.3,7.45,2585.5924999999997
4629,19300,Möllenbeck bei Ludwigslust,53.28581,11.7384,2977.1675819161
4630,56370,Gutenacker,50.3167,7.91667,2594.4439627788997
4631,6406,Bernburg (Saale),51.79616,11.7349400000001,2820.5510075492025
4632,84364,"Bad Birnbach, Rottal",48.45,13.1,2519.0125000000003
4633,94113,"Tiefenbach, Kreis Passau",48.6167,13.4,2543.14351889
4634,4821,Brandis bei Wurzen Polenz,51.3187069655705,12.6435393359473,2793.4687715577406
4635,84558,Tyrlaching,48.0667,12.6667,2470.8529377799996
4636,7907,Löhma bei Schleiz,50.6167,11.85,2702.4728188900003
4637,73108,Gammelshausen (Württemberg),48.6333,9.65,2458.32036889
4638,17389,Anklam Gellendin,53.823440000000005,13.7007100000001,3084.6721479377034
4639,18195,Selpin Reddershof,54.00631,12.498560000000001,3072.8955218897
4640,25767,Arkebek,54.160343000000005,9.248884,3018.8846091231057
4641,25813,Südermarsch bei Husum,54.430976991357795,9.07681420589033,3045.119812361974
4642,18320,Ahrenshagen-Daskow Tribohm,54.20234,12.60907,3096.8823077405
4643,89446,Ziertheim,48.65,10.3833,2474.63541889
4644,18055,Rostock Kassebohm,54.07529,12.17764,3072.4319045537004
4645,86477,Adelsried bei Augsburg,48.4167,10.7167,2459.02449778
4646,73453,Obergröningen Rötenbach bei Abtsgmünd,48.9167,9.914099,2491.1328978718007
4647,2894,Reichenbach / Oberlausitz,51.14258,14.799339999999999,2834.583953492
4648,4741,Roßwein,51.0667,13.1833,2781.6072477799994
4649,91723,Dittenheim,49.05,10.8,2522.5424999999996
4650,90537,Feucht,49.3767,11.2139,2563.8100561
4651,74392,Freudental (Württemberg),49.0097,9.05917,2484.0192551789
4652,3226,Vetschau / Spreewald Naundorf,51.817809999999994,14.103470000000002,2883.9932992369995
4653,25572,Sankt Margarethen,53.892185999999995,9.253991000000001,2990.0040612866765
4654,69117,Heidelberg,49.4077,8.6908,2516.6508239299997
4655,69115,Heidelberg,49.4077,8.6908,2516.6508239299997
4656,69118,Heidelberg,49.4077,8.6908,2516.6508239299997
4657,69120,Heidelberg,49.4077,8.6908,2516.6508239299997
4658,69121,Heidelberg,49.4077,8.6908,2516.6508239299997
4659,69123,Heidelberg,49.4077,8.6908,2516.6508239299997
4660,69124,Heidelberg,49.4077,8.6908,2516.6508239299997
4661,69126,Heidelberg,49.4077,8.6908,2516.6508239299997
4662,54636,"Oberweiler, Eifel",50.05,6.45,2546.6049999999996
4663,31708,Ahnsen bei Stadthagen,52.256029999999996,9.096139999999991,2813.4324342604996
4664,36452,Klings,50.65,10.1167,2667.7701188899996
4665,83527,Kirchdorf bei Haag,48.1833,12.2,2470.4703988900005
4666,6647,Klosterhäseler,51.1667,11.6167,2752.97890778
4667,92439,Bodenwöhr,49.2667,12.3167,2578.90882778
4668,99628,Olbersleben,51.15,11.3333,2744.7661888899997
4669,16278,Mark Landin Schönermark,53.10658000000001,14.077379999999998,3018.481466960801
4670,19217,Schlagsdorf bei Gadebusch Schlagbrügge,53.7214,10.8443,3003.5876604500004
4671,87784,Westerheim bei Memmingen,48.0167,10.3,2411.6934788900003
4672,14974,Ludwigsfelde Wietstock bei Ludwigsfelde,52.26788,13.31206,2909.142221138
4673,79692,Raich,47.75,7.8,2340.9025
4674,99510,Saaleplatte,51.0082,11.5802,2735.9374992800003
4675,54498,Piesport,49.8833,6.91667,2536.1839427789
4676,31582,Nienburg (Weser),52.6493,9.23655,2857.2626463925
4677,99438,Bad Berka,50.9,11.2833,2718.12285889
4678,18314,Divitz-Spoldershagen Divitz,54.33286999999999,12.69642,3113.259843253299
4679,25836,Garding,54.3284176784701,8.78681403739442,3028.7850683740544
4680,94136,Thyrnau,48.6167,13.5333,2546.73372778
4681,24850,Schuby bei Schleswig,54.51814,9.47986,3062.0953346792003
4682,25569,Kremperheide,53.88244,9.478867,2993.166259957289
4683,39615,"Leppin, Altmark",52.885619999999996,11.573739999999999,2930.8402603719996
4684,99974,Unstruttal Ammern,51.2639,10.4472,2737.13143105
4685,91489,"Wilhelmsdorf, Mittelfranken",49.5667,10.7333,2572.0614777799997
4686,1796,Dohma,50.91879,13.93184,2786.8193408497004
4687,99718,Topfstedt,51.249538391179,10.958932322692801,2746.613382962292
4688,39343,Groß Santersleben,52.19195,11.4560300000001,2855.240268163402
4689,6724,Bröckau,50.9667,12.2167,2746.8522677800006
4690,6369,"Weißandt-Gölzau Gnetsch bei Köthen, Anhalt",51.68072,12.0711200000001,2816.608757772802
4691,38889,Heimburg,51.82248,10.91191,2804.6392131985
4692,49770,Herzlake,52.684601613765295,7.598283386230491,2833.4011576186267
4693,83737,Irschenberg Ehgarten bei Wörnsmühl,47.776976,11.897439,2424.1884904632966
4694,83739,Irschenberg Ehgarten bei Wörnsmühl,47.776976,11.897439,2424.1884904632966
4695,31085,Everode,51.95003,9.915039999999982,2797.1136352024996
4696,31675,Bückeburg,52.2845,9.04948,2815.5620285204
4697,54587,Birgel bei Lissendorf,50.3167,6.61667,2575.5506207788994
4698,55271,Stadecken-Elsheim,49.9122,8.12528,2557.2478839183996
4699,24392,Nottfeld,54.613295460799996,9.76207153797,3077.9100818010816
4700,25821,Struckum,54.59358296015721,8.99120628833772,3061.3010909470113
4701,17348,Woldegk Woldegk,53.4591,13.5831,3042.37597842
4702,72663,Großbettlingen,48.6,9.3,2448.45
4703,99510,Niederroßla,51.0333,11.4833,2736.2638877799995
4704,54655,Zendscheid,50.1,6.6,2553.57
4705,6179,Bennstedt,51.48223,11.82555,2790.2636385754
4706,6785,Horstdorf,51.8170183514129,12.433600407409699,2839.5978099217996
4707,17237,Grünow bei Neustrelitz,53.34522,13.312879999999998,3022.9452707428
4708,82131,Gauting,48.0667,11.3667,2439.6095177799994
4709,99518,Eberstedt,51.0667,11.5833,2741.9806877799997
4710,14798,Havelsee Krahnepuhl,52.457409999999996,12.43853,2906.4968924689997
4711,27412,"Wilstedt, Niedersachsen",53.19497,9.09612000000004,2912.4442323553003
4712,23820,Pronstorf,53.9573,10.46835,3020.9765750124993
4713,6279,Schraplau,51.4359218667715,11.6653267089844,2781.733905511968
4714,86609,Donauwörth,48.721179,10.782266,2490.0105432447967
4715,56766,Filz,50.1667,6.9833300000000005,2565.4646867789
4716,74639,Zweiflingen (Württemberg),49.2564,9.51806,2516.7864071236
4717,91365,"Weilersbach, Oberfranken",49.75,11.1167,2598.64351889
4718,54675,Roth an der Our,49.9167,6.21667,2530.3239247788997
4719,19230,Groß Krams,53.33324,11.2659,2971.3549917076
4720,17379,"Neuendorf A bei Torgelow, Vorpommern",53.729923480721,13.8344587142944,3078.29692516165
4721,56472,Nisterau,50.6667,7.9833300000000005,2630.8480467789
4722,19073,Dümmer Dümmerhütte,53.56807,11.22673,2995.5775900177996
4723,29323,Wietze,52.65026999999999,9.835730000000009,2868.792515705799
4724,26382,Wilhelmshaven,53.531119999999994,8.10604999999998,2931.2888550568987
4725,26384,Wilhelmshaven,53.531119999999994,8.10604999999998,2931.2888550568987
4726,26386,Wilhelmshaven,53.531119999999994,8.10604999999998,2931.2888550568987
4727,26388,Wilhelmshaven,53.531119999999994,8.10604999999998,2931.2888550568987
4728,26389,Wilhelmshaven,53.531119999999994,8.10604999999998,2931.2888550568987
4729,24245,Klein Barkau,54.2211518488187,10.1346003278548,3042.6434316180103
4730,1847,"Lohmen, Sachsen",50.9899997873145,13.998798370361301,2795.946434124363
4731,17207,Groß Kelle,53.4061404838696,12.5439918518066,3009.5675729610057
4732,4703,Bockelwitz,51.2,12.9667,2789.5753088900005
4733,29336,Nienhagen bei Celle,52.556869999999996,10.10517,2864.3390449257995
4734,6667,"Weißenfels, Saale",51.2,11.9667,2764.6419088900006
4735,14547,"Beelitz, Mark Salzbrunn",52.18254,12.92494,2890.0715548552002
4736,89129,Nerenstetten,48.5333,10.1,2457.49120889
4737,23896,Ritzerau,53.66339,10.56713,2991.4236627289997
4738,89568,Hermaringen,48.6,10.2667,2467.36512889
4739,23779,Neukirchen bei Oldenburg in Holstein,54.32357,11.018930000000001,3072.4670758897996
4740,93158,Teublitz,49.2231,12.0883,2569.0405705000003
4741,14806,Belzig Lübnitz,52.15854,12.53198,2877.563817652
4742,35088,Battenberg (Eder),51.0167,8.65,2677.52617889
4743,54619,"Herzfeld, Eifel",50.1333,6.21667,2551.9947547788997
4744,6773,Schköna,51.681916370878895,12.53724821167,2828.2030724875426
4745,76835,Burrweiler,49.2478,8.078330000000001,2490.6052204289
4746,16775,Gransee Ziegelei,53.02551999999999,13.188770000000002,2985.649425383299
4747,67808,Steinbach am Donnersberg,49.6,7.95,2523.3625
4748,55413,Oberheimbach bei Bingen am Rhein,50.0167,7.78333,2562.2505047789
4749,73489,Jagstzell,49.0333,10.1,2506.27450889
4750,4618,Göpfersdorf,50.9127,12.599,2750.83782229
4751,60437,Frankfurt am Main Bonames,50.1167,8.68333,2587.0838387789004
4752,60438,Frankfurt am Main Bonames,50.1167,8.68333,2587.0838387789004
4753,60439,Frankfurt am Main Bonames,50.1167,8.68333,2587.0838387789004
4754,15910,Schlepzig,52.028653065498105,13.8991416931152,2900.1668796152585
4755,78576,Emmingen-Liptingen,47.9333,8.88333,2376.5148007789003
4756,17509,Lubmin,54.13385,13.616539999999999,3115.8838773941
4757,15306,Lietzen,52.4677,14.3455,2958.65291354
4758,55595,"Boos, Nahe",49.8,7.71667,2539.5869958888993
4759,18551,"Lohme, Rügen Blandow",54.5772715139852,13.589899121704098,3163.3639240493544
4760,99428,Utzberg,50.9833,11.2,2724.73687889
4761,18209,Bad Doberan Bad Doberan,54.107459999999996,11.90099,3069.2507906316996
4762,68259,Mannheim Feudenheim,49.4883,8.46472,2520.7433215684
4763,14547,"Beelitz, Mark Zauchwitz",52.215740000000004,13.05516,2896.9207063732006
4764,38489,"Ahlum, Altmark",52.693709999999996,11.01016,2897.8506967896997
4765,57539,Roth bei Hamm,50.75,7.7,2634.8525
4766,66484,Großsteinhausen,49.1833,7.45,2474.4994988900003
4767,6369,"Osternienburg Wulfen bei Köthen, Anhalt",51.81903,11.92908,2827.5148197873
4768,55568,Lauschied,49.7333,7.61667,2531.4147907789
4769,82499,Wallgau,47.5167,11.2833,2385.14963778
4770,36399,Freiensteinau,50.4333,9.4,2631.8777488900005
4771,79576,Weil am Rhein,47.5833,7.63333,2322.4381657789004
4772,17179,Boddin bei Teterow Klein Lunow,53.93897,12.628210000000001,3068.8841724649997
4773,66851,"Oberarnbach, Pfalz",49.3833,7.58333,2496.2172127789
4774,54531,"Manderscheid, Eifel",50.1,6.816669999999999,2556.4769898889003
4775,69437,Neckargerach,49.4,9.06667,2522.5645048888996
4776,82493,Krün Elmau,47.5,11.2833,2383.56285889
4777,85622,"Feldkirchen, Kreis München",48.15,11.7333,2456.0928288899995
4778,85467,Neuching,48.2333,11.85,2466.87372889
4779,21360,Vögelsen,53.27486999999999,10.352210000000001,2945.380025400999
4780,29525,"Uelzen, Lüneburger Heide",52.96601,10.55776,2916.8645115376994
4781,27632,Misselwarden,53.674459999999996,8.51608999999996,2953.471445179699
4782,55767,Oberbrombach bei Idar-Oberstein,49.7,7.2666699999999995,2522.8944928889
4783,37308,Hohes Kreuz,51.42192,10.1208,2746.6444491264
4784,23689,Ratekau Luschendorf,54.001569999999994,10.72311,3031.1546505369993
4785,39638,Berenbrock bei Haldensleben,52.41961,11.30762,2875.6777826165
4786,39240,Groß Rosenburg,51.91483,11.88928,2836.5045528473
4787,94354,Haselbach bei Mitterfels,49.0,12.7,2562.29
4788,6528,Holdenstedt bei Sangerhausen,51.47504,11.4467999999999,2780.7089732415975
4789,6647,Saubach,51.2167,11.5333,2756.1673677800004
4790,15837,Baruth / Mark Horstwalde,52.08097,13.40838,2892.2120903653004
4791,36469,Tiefenort,50.8333,10.1667,2687.38617778
4792,39264,Prödel,52.038129999999995,11.9182499999999,2850.0116569593974
4793,76857,Völkersweiler,49.1667,7.933330000000001,2480.3021137789
4794,15236,Treplin,52.3914,14.3979,2952.1583183699995
4795,7381,Moxa,50.65,11.6333,2700.7561688899996
4796,25548,Mühlenbarbek,53.957753000000004,9.667185,3004.893574633234
4797,85757,Karlsfeld bei München,48.2167,11.4667,2456.3353677800005
4798,86502,Laugna,48.5333,10.7,2469.9712088899996
4799,84513,Erharting,48.2833,12.5833,2489.61649778
4800,17159,Dargun Dargun,53.901911,12.85675,3070.7120300144206
4801,54597,Strickscheid,50.1333,6.316669999999999,2553.2480887788997
4802,67297,"Marnheim, Pfalz",49.6328,8.04,2528.05643584
4803,66849,Landstuhl,49.4167,7.566669999999999,2499.2647337789
4804,91289,Schnabelwaid,49.8167,11.5833,2615.87643778
4805,83703,Gmund am Tegernsee,47.75,11.7333,2417.73282889
4806,54424,Burtscheid,49.7333,6.95,2521.70362889
4807,99634,Henschleben,51.1333,10.9667,2734.8828777799995
4808,99326,Ilmtal Hammersfeld,50.7333,11.0833,2696.7072677799997
4809,25373,Ellerhoop,53.727510167350104,9.770745087099039,2982.112808339779
4810,24869,Dörpstedt bei Schleswig,54.43387,9.3626,3050.7044819369
4811,66484,Walshausen bei Zweibrücken,49.2167,7.4833300000000005,2478.2837867789003
4812,66887,"Jettenbach, Pfalz",49.5333,7.55,2510.5503088899995
4813,68799,Reilingen,49.2983,8.564169999999999,2503.6673906789
4814,17390,Ziethen bei Anklam Jargelin,53.88455,13.6503,3089.8754187925
4815,55776,Hahnweiler,49.5667,7.21667,2508.9380747788996
4816,55599,Eckelsheim,49.8,7.9833300000000005,2543.7735578888996
4817,17309,"Schönwalde, Vorpommern Stolzenburg",53.51511,13.9182499999999,3057.584681374597
4818,64380,Roßdorf bei Darmstadt,49.8597,8.76167,2562.7565452788995
4819,87499,Wildpoldsried,47.7667,10.4,2389.81762889
4820,97849,"Roden, Unterfranken",49.8956,9.626389999999999,2582.2382837921
4821,34630,Gilserberg,50.95,9.06667,2678.1070048889
4822,97241,Oberpleichfeld,49.8833,10.0833,2590.01655778
4823,87733,Markt Rettenbach,47.95,10.4,2407.3625
4824,74211,Leingarten,49.1464,9.11694,2498.4872279236
4825,55765,Dienstweiler Eborn,49.6333,7.183330000000001,2515.0646987789
4826,17153,Zettemin,53.647980000000004,12.8302,3042.7197901204004
4827,16792,Zehdenick Wesendorf bei Zehdenick,52.98344,13.379970000000002,2986.2685114345
4828,26629,Großefehn,53.34028000000001,7.60805000000005,2903.0678952809017
4829,84381,Johanniskirchen,48.5333,12.95,2523.1837088899997
4830,17268,Flieth-Stegelitz Stegelitz bei Templin,53.12481,13.85019,3014.0732005721993
4831,15755,Teupitz,52.1326,13.6175,2903.2442890099996
4832,9471,"Königswalde, Erzgebirge",50.55,13.05,2725.6049999999996
4833,54689,Kickeshausen,50.0667,6.25,2545.73694889
4834,6567,Göllingen bei Bad Frankenhausen,51.343790000000006,11.01346,2757.4810727357008
4835,99510,Mattstedt,51.05,11.5167,2738.7368788899994
4836,98587,"Oberschönau, Thüringen",50.7167,10.6167,2684.8979777800005
4837,14542,Werder (Havel) Bliesendorf,52.33918,12.851280000000001,2904.5451607108
4838,15328,Zechin,52.6103983605821,14.4521793121338,2976.719502529208
4839,22959,Linau,53.64476,10.47187,2987.4203367544997
4840,31623,Drakenburg,52.691167424868496,9.22883532806395,2861.5305261080443
4841,99869,Günthersleben-Wechmar,50.9,10.775,2706.910625
4842,70499,Stuttgart Weilimdorf,48.8143,9.1123,2465.86989578
4843,61476,Kronberg im Taunus,50.1833,8.5,2590.61359889
4844,72657,Altenriet,48.5833,9.21667,2445.2840447789004
4845,66871,Haschbach am Remigiusberg,49.5333,7.433330000000001,2508.8022037788996
4846,4442,Zwenkau,51.2175,12.324167,2775.117398493889
4847,83128,Halfing,47.95,12.2833,2450.0819588900004
4848,24589,"Eisendorf, Holstein",54.1934415191013,9.86923128510074,3034.3308298430634
4849,96528,Effelder-Rauenstein,50.3875,11.0625,2661.2790625000002
4850,69429,Waldbrunn (Odenwald),49.4592,9.09194,2528.8758376036003
4851,38312,Cramme,52.11315,10.44641,2824.9078848106
4852,54668,Ferschweiler,49.8667,6.4,2527.6477688900004
4853,78594,Gunningen,48.05,8.7,2384.4925
4854,79682,Todtmoos,47.7333,8.0,2342.46792889
4855,88454,Hochdorf (Riß),48.0333,9.78333,2402.9114547789
4856,67251,Freinsheim,49.5139,8.21,2519.03039321
4857,54636,"Brecht, Eifel",49.9833,6.433330000000001,2539.7180137789
4858,84384,Wittibreut,48.329505,12.987634,2504.4196904629807
4859,56368,Klingelbach,50.2833,7.9833300000000005,2592.1438167788997
4860,74549,Wolpertshausen,49.1675,9.84472,2514.3615681283995
4861,99330,"Frankenhain, Thüringen",50.75,10.7833,2691.84205889
4862,23777,Neukirchen bei Oldenburg in Holstein Wulfshof,54.298443000000006,11.029821,3069.9778635162907
4863,24799,Friedrichsholm,54.3039381695245,9.42753583336417,3037.7961326089053
4864,56332,"Burgen, Mosel",50.2167,7.38333,2576.2305207789
4865,7338,"Kaulsdorf, Saale",50.6333,11.4333,2694.4514177799997
4866,54689,Reipeldingen,50.0833,6.183330000000001,2546.5705087789
4867,95100,Selb,50.1667,12.1333,2663.91475778
4868,77694,Kehl (Rhein),48.5717859,7.818530099999999,2420.347798440045
4869,99976,Anrode,51.2564145466953,10.359177952575699,2734.5326000358077
4870,49838,"Langen, Emsl",52.5406,7.46765000000005,2816.2804448825004
4871,9648,Kriebstein,51.05,13.0167,2775.5369788899993
4872,17209,Priborn,53.30511,12.6586,3001.6749060721
4873,98634,Melpers,50.55,10.15,2658.325
4874,56316,Hanroth,50.5833,7.65,2617.1927388900003
4875,16775,Schönermark bei Gransee,53.0073342730518,13.1220215026856,2981.964935051995
4876,56754,"Roes Schloßhof bei Naunheim, Maifeld",50.237516,7.288447,2576.929473522065
4877,88212,Ravensburg (Württemberg),47.7833,9.61667,2375.7241007789
4878,88213,Ravensburg (Württemberg),47.7833,9.61667,2375.7241007789
4879,88214,Ravensburg (Württemberg),47.7833,9.61667,2375.7241007789
4880,14929,Treuenbrietzen Pechüle,52.075344474977996,12.9514148895264,2879.5806498282673
4881,14913,Treuenbrietzen Pechüle,52.075344474977996,12.9514148895264,2879.5806498282673
4882,67592,Flörsheim-Dalsheim,49.6755,8.208860000000001,2535.0406827496
4883,94327,"Bogen, Niederbayern",48.9167,12.6833,2553.70963778
4884,21224,"Rosengarten, Kreis Harburg",53.377109999999995,9.898530000000001,2947.0967681129996
4885,39606,Gagel,52.84565,11.57654,2926.6790022941
4886,37359,Großbartloff,51.2506446767916,10.212751788330001,2730.928878876785
4887,29331,"Lachendorf, Kreis Celle",52.61962,10.24173,2873.7174423373
4888,86753,Möttingen,48.809269,10.590155000000001,2494.4961232383857
4889,86922,Eresing,48.0833,11.0333,2433.73744778
4890,93183,Holzheim am Forst,49.15,12.0,2559.7225
4891,26427,Werdum,53.6574,7.71785,2938.6817833825003
4892,73571,Göggingen (Württemberg),48.8667,9.88333,2485.6345807789003
4893,31848,Bad Münder am Deister,52.1996701,9.46638000000007,2814.417908853235
4894,24247,Rodenbek bei Kiel,54.2761634572153,10.0178687781096,3046.2596144897766
4895,18528,"Sehlen, Rügen Alt Sassitz",54.39508000000001,13.4043,3138.499986696401
4896,18510,Wittenhagen bei Grimmen Kakernehl,54.187619999999995,13.104610000000001,3108.0289645164994
4897,17194,Klocksin Lütgendorf,53.60873,12.5210999999999,3030.673877422898
4898,97239,"Aub, Unterfranken",49.55,10.0667,2556.54094889
4899,21255,"Königsmoor, Nordheide",53.23503,9.62900999999999,2926.686252681
4900,76229,Karlsruhe (Baden) Grötzingen,49.0111111,8.496388900000001,2474.2776355965866
4901,18556,Wiek,54.62218000000001,13.2927099999999,3160.2786870964983
4902,55546,Biebelsheim,49.8667,7.933330000000001,2549.6254937789004
4903,54649,Mauel bei Waxweiler,50.0667,6.4,2547.63444889
4904,94146,Hinterschmiding,48.8167,13.6,2568.0301988899996
4905,65558,Kaltenholzhausen,50.3,8.1,2595.7
4906,79865,Grafenhausen (Hochschwarzwald),47.7667,8.26667,2349.9954617789
4907,6901,Wartenburg,51.81049,12.77711,2847.5814139922
4908,49124,Georgsmarienhütte,52.201809999999995,8.04848000000004,2789.8069975865
4909,64569,"Nauheim, Kreis Groß-Gerau",49.9508,8.463330000000001,2566.7103753289
4910,83737,Irschenberg Großschönau bei Irschenberg,47.792854999999996,11.901138000000001,2425.7940747460684
4911,83739,Irschenberg Großschönau bei Irschenberg,47.792854999999996,11.901138000000001,2425.7940747460684
4912,18513,Grammendorf,54.03706,12.876339999999999,3085.8039852392
4913,83119,Obing,48.0,12.4167,2458.17443889
4914,95111,"Rehau, Oberfranken",50.25,12.0333,2669.86280889
4915,30966,Hemmingen / Hannover,52.3220822491819,9.72986203704841,2832.270506150152
4916,14778,Wollin bei Brandenburg an der Havel,52.280559999999994,12.4684600000001,2888.7194486852018
4917,25557,Seefeld bei Hanerau-Hademarschen,54.101682385978606,9.49296550750734,3017.108431120032
4918,24361,Damendorf,54.4235236586372,9.73521049222564,3056.6942507501835
4919,79244,Münstertal / Schwarzwald,47.85,7.78333,2350.2027258888997
4920,97618,Hollstadt,50.35,10.3,2641.2125
4921,73107,Heiningen (Kreis Göppingen) Lotenberg (Gemeinde Heiningen),48.6667,9.65,2461.57018889
4922,57647,Enspel,50.6167,7.88333,2624.1972107789
4923,72827,Wannweil,48.5167,9.15,2437.5926788899997
4924,16845,Neustadt (Dosse) Roddahn,52.827459999999995,12.30943,2942.2625969764995
4925,67292,Kirchheimbolanden,49.6725,8.018889999999999,2531.6598530820997
4926,56761,Urmersbach,50.25,7.13333,2575.9468968889
4927,67149,"Meckenheim, Pfalz",49.4044,8.23917,2508.6786616489003
4928,4895,Mühlberg / Elbe Koßdorf,51.49861,13.228639999999999,2827.1037481816998
4929,7751,Großlöbichau,50.9333,11.6833,2730.7005477800003
4930,3096,Schmogrow-Fehrow,51.8509,14.2343,2891.1311273
4931,38640,Goslar,51.908390000000004,10.4468091534424,2803.6167738805484
4932,38642,Goslar,51.908390000000004,10.4468091534424,2803.6167738805484
4933,38644,Goslar,51.908390000000004,10.4468091534424,2803.6167738805484
4934,7427,Schwarzburg,50.6333,11.2,2689.17106889
4935,55627,"Merxheim, Nahe",49.7833,7.566669999999999,2535.6314537788994
4936,97654,Bastheim,50.4,10.2,2644.2
4937,18513,Glewitz bei Grimmen Turow,54.038607984707696,12.949374010620199,3087.85744019184
4938,66111,Saarbrücken,49.2333,7.0,2472.91782889
4939,66113,Saarbrücken,49.2333,7.0,2472.91782889
4940,66115,Saarbrücken,49.2333,7.0,2472.91782889
4941,66117,Saarbrücken,49.2333,7.0,2472.91782889
4942,66119,Saarbrücken,49.2333,7.0,2472.91782889
4943,66121,Saarbrücken,49.2333,7.0,2472.91782889
4944,66123,Saarbrücken,49.2333,7.0,2472.91782889
4945,66125,Saarbrücken,49.2333,7.0,2472.91782889
4946,66126,Saarbrücken,49.2333,7.0,2472.91782889
4947,66127,Saarbrücken,49.2333,7.0,2472.91782889
4948,66128,Saarbrücken,49.2333,7.0,2472.91782889
4949,66129,Saarbrücken,49.2333,7.0,2472.91782889
4950,66130,Saarbrücken,49.2333,7.0,2472.91782889
4951,66131,Saarbrücken,49.2333,7.0,2472.91782889
4952,66132,Saarbrücken,49.2333,7.0,2472.91782889
4953,66133,Saarbrücken,49.2333,7.0,2472.91782889
4954,19386,Karbow-Vietlübbe,53.40051999999999,12.1170999999999,2998.439648680397
4955,17192,Varchentin,53.58314,12.85972,3036.525290738
4956,55283,Nierstein,49.8753,8.34667,2557.2124501789003
